URI,Label,Project,Project URI,Item Category,Last Updated,Authorship,Latitude (WGS-84),Longitude (WGS-84),Geospatial note,Early Date (BCE/CE),Late Date (BCE/CE),Context URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Has anatomical identification [URI],Has anatomical identification [Label],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has physiological sex determination [URI],Has physiological sex determination [Label],Bone Preservation,Bone Box #,Skeletal Area,Bone Catalogue #,Cut/Gnaw Marks?,Common Name,Side,NISP,Part,Element,Date,Distal Fused?,Bucket #,Articulates/Pair with?,Taxon,Principle Author / Analyst,Comments,Proximal Fused?,Notes on Tag,Level,NISP (Number of Identified Specimens),Bp,% Preserved,Locus notes,Age 1,Locus notes 2,GL,Age 2,SD,DD,Bd,Burnt?,Dlv/Blc/Dlt*,Sex,length of spur,link,Pathology?,Sequence #,Field Catalogue #,Bone Preservation 2,DC,Dp,Sequence # 2,Dmv/Bmc/Dmt*,Bp (unfused),GL (prox unfused),Glpe,BFp,GL (approx.),BG,LG,GLP,Hn,SLC,Bd(u),Bd (unfused),BPC,LO (unfused),DPA,SDO,LO,GL (unfused),Bp(u),GL(approx),Bt,Hd,BFd,GB,GH
http://opencontext.org/subjects/A99C609A-3A6D-4A92-CC01-3C7FA0556403,Bone GT-3814,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,,,,,,,,Box 5,,B01-35,,,,17.0,,,2001-07-16 00:00:00,,B1,,Unidentified frags,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/8DCB1AFE-6408-4341-3243-13681752D9B4,Bone GT-3815,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0003267,tooth of upper jaw,http://eol.org/pages/32609438,Sheep/goat,,,,Box 5,head,B01-35,,Sheep/Goat,Right,1.0,P2,maxillary tooth,2001-07-16 00:00:00,,B1,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7D303AA6-C9C3-4506-3B6F-1D3A23E4C99E,Bone GT-3816,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,http://eol.org/pages/32609438,Sheep/goat,,,5.0,Box 5,feet,B01-35,,Sheep/Goat,,1.0,COMPLETE,phalanx 1,2001-07-16 00:00:00,,B1,,Ovis aries/Capra hircus,Sarah W. Kansa,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/E3D7BDF2-E807-4331-E179-1E27DD982397,Bone GT-3817,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,http://eol.org/pages/7678,Artiodactyla,,,1.0,Box 5,upper forelimb,B01-35,chop on shaft with splintering,medium-sized ungulate,Left,1.0,shaft frag,radius,2001-07-16 00:00:00,,B1,,medium-sized ungulate,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/270AAAF1-13F7-406D-A6BF-DBC8B4F53F7A,Bone GT-3818,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,http://eol.org/pages/7678,Artiodactyla,,,1.0,Box 5,upper hindlimb,B01-35,,medium-sized ungulate,Left,1.0,acetab frag,innominate,2001-07-16 00:00:00,,B1,,medium-sized ungulate,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/893D247A-5739-4A38-09C8-0878FEE6C926,Bone GT-3819,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0002228,rib,http://eol.org/pages/1642,Mammalia,,,2.0,Box 5,back,B01-35,small slice on lateral neck,medium-sized mammal,,1.0,prox,Rib,2001-07-16 00:00:00,,B1,,medium-sized mammal,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A7C6114E-D707-4ED1-AA0D-4C5A6230686A,Bone GT-3820,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,http://eol.org/pages/32609438,Sheep/goat,,,1.0,Box 5,upper forelimb,B01-35,split lenghtwise down shaft,Sheep/Goat,Right,1.0,dist shaft frag,humerus,2001-07-16 00:00:00,Yes,B1,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/9E5D3A06-7FCD-4B70-0E3B-7B64859A2596,Bone GT-3821,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0002228,rib,http://eol.org/pages/1642,Mammalia,,,2.0,Box 5,back,B01-35,"ventral side has a series of parallel, long scrapes covering at least a 2cm surface",medium-sized mammal,,1.0,body,Rib,2001-07-16 00:00:00,,B1,,medium-sized mammal,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,lateral side has a swollen area (broken and healed?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/0B46B2BC-A71F-4AF2-7022-B70C3726F392,Bone GT-3822,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,http://eol.org/pages/32609438,Sheep/goat,,,3.0,Box 5,upper forelimb,B01-35,,Sheep/Goat,Right,1.0,prox shaft,radius,2001-07-16 00:00:00,,B1,,Ovis aries/Capra hircus,Sarah W. Kansa,,NO,,,,,,,neonatal- tiny and porous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/05FD34AD-B385-4F94-4712-BF3B0913373D,Bone GT-3823,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0002228,rib,http://eol.org/pages/1642,Mammalia,,,1.0,Box 5,back,B01-35,head broken off,large mammal,,1.0,prox,Rib,2001-07-16 00:00:00,,B1,,large mammal,Sarah W. Kansa,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/96F2240F-1CE6-4BF6-C79B-2742E195A0BC,Bone GT-3824,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,http://eol.org/pages/1642,Mammalia,,,1.0,Box 5,back,B01-35,,medium-sized mammal,,1.0,arch frag,vertebra/cervical,2001-07-16 00:00:00,,B1,,medium-sized mammal,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/FC752756-F13C-45B3-3C1D-6094CD284B84,Bone GT-3825,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0003690,sacrum,http://eol.org/pages/1642,Mammalia,,,4.0,Box 5,back,B01-35,,medium-sized mammal,,1.0,nc,vertebra/sacral,2001-07-16 00:00:00,NO,B1,,medium-sized mammal,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/BD5FE62C-2B13-4C76-B608-C7D2E2B50637,Bone GT-3826,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,http://eol.org/pages/7678,Artiodactyla,,,1.0,Box 5,upper forelimb,B01-35,,medium-sized ungulate,Right,1.0,dist frag,radius,2001-07-16 00:00:00,Yes,B1,,medium-sized ungulate,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/014ED5EE-060B-4BA7-AD1C-DC4D5093EE98,Bone GT-3827,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,,,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",,,1.0,Box 5,feet,B01-35,,Goat,,1.0,dist shaft frag,metatarsal,2001-07-16 00:00:00,Yes,B1,,Capra hircus,Sarah W. Kansa,"one condyle broken off and shaft broken (both modern breaks), frags not present in bag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3140FC5B-7342-4059-F74C-2C046D1FBB85,Bone GT-3828,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E73235DF-1430-4E43-1036-22A0EED3B512,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 1,Seq. SP85005,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/32609438,Sheep/goat,,,1.0,Box 5,hindlimb,B01-35,,Sheep/Goat,,1.0,prox-caput,femur,2001-07-16 00:00:00,,B1,,Ovis aries/Capra hircus,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/1FD4BF44-F891-4C4F-133A-9FDCB8AC67A4,Bone GT-3361,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/70CFB387-A898-4340-D61F-FDCB9301E378,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85012,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,http://eol.org/pages/309019,"Camelus dromedarius Linnaeus, 1758",,,2.0,Box 5,upper forelimb,B01-135,,Camel,Right,1.0,"dist shaft frag (shattered into many frags, modern breaks)",humerus,2001-07-16 00:00:00,Yes,B2,,Camelus dromedarius,Sarah W. Kansa,too shattered to measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A01E17D6-2136-4653-42FE-79A7CE794E57,Bone GT-3362,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/70CFB387-A898-4340-D61F-FDCB9301E378,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85012,,,,,,,,Box 5,,B01-135,,,,5.0,,,2001-07-16 00:00:00,,B2,,Unidentified frags,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D775FA37-C6F3-4302-1DA2-6129AA6106FF,Bone GT-3363,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/70CFB387-A898-4340-D61F-FDCB9301E378,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85012,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",,,2.0,Box 5,upper hindlimb,B01-135,,Goat,Right,1.0,dist shaft,tibia,2001-07-16 00:00:00,Yes,B2,,Capra hircus,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/4A4D8C9B-ACE5-4437-33EB-EACC45F4A77B,Bone GT-3364,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/70CFB387-A898-4340-D61F-FDCB9301E378,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85012,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,http://eol.org/pages/32609438,Sheep/goat,,,,Box 5,head,B01-135,,Sheep/Goat,Left,1.0,M1/2,mandibular tooth,2001-07-16 00:00:00,,B2,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,M1/2=17,,,DEFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/69F00F6E-8639-45B0-0C8C-0B313EE23B7C,Bone GT-3365,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/70CFB387-A898-4340-D61F-FDCB9301E378,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85012,http://purl.obolibrary.org/obo/UBERON_0002228,rib,http://eol.org/pages/1642,Mammalia,,,2.0,Box 5,back,B01-135,,medium-sized mammal,,1.0,prox,Rib,2001-07-16 00:00:00,,B2,,medium-sized mammal,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A877DD60-68CD-47E3-B2C1-3240F8874AAD,Bone GT-3721,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8B53E73-C223-4839-D333-DAD0BA6352CC,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85018,,,,,,,,Box 5,,B01-137,,,,30.0,,,2001-07-17 00:00:00,,B3,,Unidentified frags,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/51C717BD-2716-48C0-77EB-F2043C8BA202,Bone GT-3722,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8B53E73-C223-4839-D333-DAD0BA6352CC,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85018,http://purl.obolibrary.org/obo/UBERON_0002228,rib,http://eol.org/pages/1642,Mammalia,,,1.0,Box 5,back,B01-137,,medium-sized mammal,,1.0,prox,Rib,2001-07-17 00:00:00,,B3,,medium-sized mammal,Sarah W. Kansa,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7A35C65F-729B-4CD0-21C6-C0344A507464,Bone GT-3723,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8B53E73-C223-4839-D333-DAD0BA6352CC,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85018,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/7678,Artiodactyla,,,2.0,Box 5,hindlimb,B01-137,,medium-sized ungulate,Right,1.0,shaft-cylinder,femur,2001-07-17 00:00:00,,B3,,medium-sized ungulate,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D80857EF-F89F-4B23-06F3-F48557346218,Bone GT-3724,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8B53E73-C223-4839-D333-DAD0BA6352CC,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85018,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/7678,Artiodactyla,,,1.0,Box 5,hindlimb,B01-137,,medium-sized ungulate,Left,1.0,prox shaft frag- caput frag,femur,2001-07-17 00:00:00,,B3,,medium-sized ungulate,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A72AAC6B-6568-4838-F69A-BBC66B26B5DB,Bone GT-3725,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8B53E73-C223-4839-D333-DAD0BA6352CC,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85018,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,http://eol.org/pages/7678,Artiodactyla,,,1.0,Box 5,upper hindlimb,B01-137,,medium-sized ungulate,Left,1.0,acetab frag,innominate,2001-07-17 00:00:00,,B3,,medium-sized ungulate,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5907BCDE-1F32-4232-A6A5-6F4B7DC2912A,Bone GT-3726,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8B53E73-C223-4839-D333-DAD0BA6352CC,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85018,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,http://eol.org/pages/32609438,Sheep/goat,http://purl.obolibrary.org/obo/UBERON_0003101,male organism,1.0,Box 5,upper hindlimb,B01-137,,Sheep/Goat,Right,1.0,ilium frag,innominate,2001-07-17 00:00:00,,B3,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/F2F11E28-E679-4E72-E4E5-C279B65FB98A,Bone GT-3727,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8B53E73-C223-4839-D333-DAD0BA6352CC,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85018,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",,,5.0,Box 5,feet,B01-137,,sheep,,1.0,COMPLETE,phalanx 1,2001-07-17 00:00:00,,B3,,Ovis aries,Sarah W. Kansa,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/4E892CA6-FB50-42AC-91DF-7C4038C027B5,Bone GT-3728,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8B53E73-C223-4839-D333-DAD0BA6352CC,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85018,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",,,5.0,Box 5,feet,B01-137,,Goat,,1.0,COMPLETE,phalanx 1,2001-07-17 00:00:00,,B3,,Capra hircus,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/231668C9-915E-4E9B-5E33-947D1FFA1D45,Bone GT-3729,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8B53E73-C223-4839-D333-DAD0BA6352CC,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85018,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,http://eol.org/pages/32609438,Sheep/goat,,,2.0,Box 5,feet,B01-137,,Sheep/Goat,,1.0,dist,phalanx 1,2001-07-17 00:00:00,,B3,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/49F8F7BF-86EF-4F2D-1A6A-D48E4D87D732,Bone GT-3730,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8B53E73-C223-4839-D333-DAD0BA6352CC,Jordan,Petra Great Temple,Upper Temenos,Special Project 85,Locus 2,Seq. SP85018,http://purl.obolibrary.org/obo/UBERON_0002395,talus,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",,,5.0,Box 5,feet,B01-137,,sheep,Right,1.0,COMPLETE,astragalus,2001-07-17 00:00:00,,B3,,Ovis aries,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
